graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
246,15,0.0,,,,0.0,6.0,42.0,0.0
246,16,3.0,,,,3.0,39.0,36.0,0.0
246,17,3.0,,,,3.0,2.0,6.0,0.0
246,18,3.0,,,,3.0,4.0,14.0,0.0
246,19,0.0,,,,0.0,14.0,11.0,0.0
246,20,0.0,,,,0.0,0.0,15.0,0.0
246,21,0.0,,,,0.0,46.0,66.0,0.0
246,22,4.0,,,,4.0,51.0,61.0,0.0
246,23,0.0,,,,0.0,60.0,19.0,0.0
246,24,3.0,,,,3.0,19.0,64.0,0.0
246,25,3.0,,,,3.0,69.0,9.0,0.0
246,26,3.0,,,,3.0,52.0,12.0,0.0
246,27,3.0,,,,3.0,47.0,44.0,0.0
246,28,4.0,,,,4.0,1.0,63.0,0.0
246,29,3.0,,,,3.0,45.0,16.0,0.0
246,30,2.0,,,,2.0,36.0,10.0,0.0
246,31,2.0,,,,2.0,21.0,28.0,0.0
246,32,3.0,,,,3.0,63.0,54.0,0.0
246,33,3.0,,,,3.0,48.0,1.0,0.0
246,34,0.0,,,,0.0,54.0,40.0,0.0
246,35,0.0,,,,0.0,67.0,17.0,0.0
246,36,2.0,,,,2.0,33.0,33.0,0.0
246,37,0.0,,,,0.0,23.0,3.0,0.0
246,38,0.0,,,,0.0,32.0,32.0,0.0
246,39,3.0,,,,3.0,56.0,34.0,0.0
246,40,0.0,,,,0.0,34.0,21.0,0.0
246,41,0.0,,,,0.0,27.0,37.0,0.0
246,42,3.0,,,,3.0,44.0,57.0,0.0
246,43,0.0,,,,0.0,35.0,24.0,0.0
246,44,0.0,,,,0.0,30.0,68.0,0.0
246,45,0.0,,,,0.0,9.0,43.0,0.0
246,46,3.0,,,,3.0,15.0,69.0,0.0
246,47,3.0,,,,3.0,40.0,2.0,0.0
246,48,3.0,,,,3.0,68.0,49.0,0.0
246,49,2.0,,,,2.0,11.0,20.0,0.0
246,50,3.0,,,,3.0,8.0,56.0,0.0
246,51,3.0,,,,3.0,12.0,48.0,0.0
246,52,3.0,,,,3.0,42.0,52.0,0.0
246,53,0.0,,,,0.0,26.0,18.0,0.0
246,54,0.0,,,,0.0,7.0,38.0,0.0
246,55,0.0,,,,0.0,16.0,22.0,0.0
246,56,0.0,,,,0.0,10.0,7.0,0.0
246,57,0.0,,,,0.0,18.0,27.0,0.0
246,58,0.0,,,,0.0,57.0,60.0,0.0
246,59,3.0,,,,3.0,28.0,26.0,0.0
246,60,3.0,,,,3.0,59.0,29.0,0.0
246,61,0.0,,,,0.0,22.0,5.0,0.0
246,62,3.0,,,,3.0,29.0,13.0,0.0
246,63,0.0,,,,0.0,24.0,0.0,0.0
246,64,0.0,,,,0.0,58.0,65.0,0.0
246,65,3.0,,,,3.0,17.0,8.0,0.0
246,66,3.0,,,,3.0,49.0,58.0,0.0
246,67,3.0,,,,3.0,61.0,50.0,0.0
246,68,3.0,,,,3.0,65.0,47.0,0.0
246,69,3.0,,,,3.0,66.0,46.0,0.0
247,0,0.0,,,,0.0,3.0,7.0,0.0
247,1,0.0,,,,0.0,8.0,31.0,0.0
247,2,0.0,,,,0.0,20.0,4.0,0.0
247,3,3.0,,,,3.0,29.0,9.0,0.0
247,4,0.0,,,,0.0,16.0,13.0,0.0
247,5,0.0,,,,0.0,32.0,30.0,0.0
247,6,0.0,,,,0.0,24.0,3.0,0.0
247,7,0.0,,,,0.0,22.0,12.0,0.0
247,8,3.0,,,,3.0,30.0,2.0,0.0
247,9,3.0,,,,3.0,25.0,10.0,0.0
247,10,0.0,,,,0.0,28.0,28.0,0.0
247,11,0.0,,,,0.0,11.0,32.0,0.0
247,12,0.0,,,,0.0,0.0,23.0,0.0
247,13,3.0,,,,3.0,19.0,18.0,0.0
247,14,0.0,,,,0.0,4.0,5.0,0.0
247,15,3.0,,,,3.0,31.0,25.0,0.0
247,16,0.0,,,,0.0,21.0,26.0,0.0
247,17,3.0,,,,3.0,10.0,16.0,0.0
247,18,3.0,,,,3.0,6.0,15.0,0.0
247,19,0.0,,,,0.0,12.0,27.0,0.0
247,20,0.0,,,,0.0,23.0,6.0,0.0
247,21,3.0,,,,3.0,17.0,8.0,0.0
247,22,3.0,,,,3.0,18.0,1.0,0.0
247,23,3.0,,,,3.0,7.0,20.0,0.0
247,24,3.0,,,,3.0,2.0,22.0,0.0
247,25,3.0,,,,3.0,9.0,24.0,0.0
247,26,0.0,,,,0.0,14.0,17.0,0.0
247,27,4.0,,,,4.0,26.0,19.0,0.0
247,28,3.0,,,,3.0,27.0,11.0,0.0
247,29,3.0,,,,3.0,1.0,14.0,0.0
247,30,3.0,,,,3.0,13.0,29.0,0.0
247,31,0.0,,,,0.0,5.0,0.0,0.0
247,32,3.0,,,,3.0,15.0,21.0,0.0
248,0,0.0,,,,0.0,49.0,17.0,0.0
248,1,0.0,,,,0.0,41.0,28.0,0.0
248,2,3.0,,,,3.0,12.0,36.0,0.0
248,3,3.0,,,,3.0,9.0,21.0,0.0
248,4,0.0,,,,0.0,21.0,55.0,0.0
248,5,0.0,,,,0.0,25.0,29.0,0.0
248,6,3.0,,,,3.0,46.0,50.0,0.0
248,7,0.0,,,,0.0,58.0,37.0,0.0
248,8,0.0,,,,0.0,44.0,2.0,0.0
248,9,3.0,,,,3.0,53.0,57.0,0.0
248,10,3.0,,,,3.0,47.0,20.0,0.0
248,11,3.0,,,,3.0,39.0,51.0,0.0
248,12,0.0,,,,0.0,33.0,14.0,0.0
248,13,0.0,,,,0.0,1.0,0.0,0.0
248,14,0.0,,,,0.0,3.0,46.0,0.0
248,15,3.0,,,,3.0,0.0,59.0,0.0
248,16,3.0,,,,3.0,54.0,7.0,0.0
248,17,0.0,,,,0.0,5.0,30.0,0.0
248,18,3.0,,,,3.0,27.0,25.0,0.0
248,19,3.0,,,,3.0,42.0,43.0,0.0
248,20,3.0,,,,3.0,37.0,38.0,0.0
248,21,0.0,,,,0.0,29.0,11.0,0.0
248,22,3.0,,,,3.0,38.0,15.0,0.0
248,23,3.0,,,,3.0,50.0,32.0,0.0
248,24,3.0,,,,3.0,22.0,10.0,0.0
248,25,0.0,,,,0.0,55.0,52.0,0.0
248,26,3.0,,,,3.0,2.0,49.0,0.0
248,27,0.0,,,,0.0,6.0,56.0,0.0
248,28,3.0,,,,3.0,13.0,18.0,0.0
248,29,0.0,,,,0.0,36.0,13.0,0.0
248,30,3.0,,,,3.0,23.0,23.0,0.0
248,31,3.0,,,,3.0,62.0,34.0,0.0
248,32,3.0,,,,3.0,28.0,40.0,0.0
248,33,3.0,,,,3.0,30.0,42.0,0.0
248,34,3.0,,,,3.0,43.0,33.0,0.0
248,35,0.0,,,,0.0,24.0,9.0,0.0
248,36,0.0,,,,0.0,35.0,6.0,0.0
248,37,3.0,,,,3.0,57.0,1.0,0.0
248,38,0.0,,,,0.0,14.0,22.0,0.0
248,39,0.0,,,,0.0,61.0,62.0,0.0
248,40,0.0,,,,0.0,10.0,5.0,0.0
248,41,0.0,,,,0.0,40.0,53.0,0.0
248,42,0.0,,,,0.0,11.0,60.0,0.0
248,43,3.0,,,,3.0,32.0,27.0,0.0
248,44,0.0,,,,0.0,51.0,31.0,0.0
248,45,0.0,,,,0.0,48.0,48.0,0.0
248,46,4.0,,,,4.0,16.0,39.0,0.0
248,47,0.0,,,,0.0,34.0,3.0,0.0
248,48,3.0,,,,3.0,17.0,41.0,0.0
248,49,0.0,,,,0.0,59.0,45.0,0.0
248,50,0.0,,,,0.0,45.0,58.0,0.0
248,51,0.0,,,,0.0,15.0,35.0,0.0
248,52,0.0,,,,0.0,56.0,44.0,0.0
248,53,0.0,,,,0.0,20.0,61.0,0.0
248,54,0.0,,,,0.0,26.0,47.0,0.0
248,55,0.0,,,,0.0,52.0,8.0,0.0
248,56,0.0,,,,0.0,19.0,19.0,0.0
248,57,0.0,,,,0.0,8.0,4.0,0.0
248,58,0.0,,,,0.0,4.0,16.0,0.0
248,59,0.0,,,,0.0,60.0,54.0,0.0
248,60,0.0,,,,0.0,31.0,12.0,0.0
248,61,0.0,,,,0.0,18.0,24.0,0.0
248,62,0.0,,,,0.0,7.0,26.0,0.0
249,0,0.0,,,,0.0,37.0,6.0,0.0
249,1,0.0,,,,0.0,25.0,30.0,0.0
249,2,3.0,,,,3.0,1.0,35.0,0.0
249,3,0.0,,,,0.0,4.0,11.0,0.0
249,4,3.0,,,,3.0,17.0,24.0,0.0
249,5,0.0,,,,0.0,36.0,27.0,0.0
249,6,3.0,,,,3.0,12.0,37.0,0.0
249,7,0.0,,,,0.0,38.0,1.0,0.0
249,8,3.0,,,,3.0,2.0,20.0,0.0
249,9,0.0,,,,0.0,34.0,29.0,0.0
249,10,3.0,,,,3.0,14.0,3.0,0.0
249,11,3.0,,,,3.0,16.0,9.0,0.0
249,12,0.0,,,,0.0,9.0,22.0,0.0
249,13,0.0,,,,0.0,21.0,31.0,0.0
249,14,3.0,,,,3.0,13.0,26.0,0.0
249,15,0.0,,,,0.0,35.0,0.0,0.0
249,16,3.0,,,,3.0,30.0,38.0,0.0
249,17,3.0,,,,3.0,19.0,36.0,0.0
249,18,3.0,,,,3.0,23.0,17.0,0.0
249,19,0.0,,,,0.0,0.0,25.0,0.0
249,20,3.0,,,,3.0,32.0,34.0,0.0
249,21,3.0,,,,3.0,24.0,18.0,0.0
249,22,0.0,,,,0.0,3.0,8.0,0.0
249,23,3.0,,,,3.0,31.0,4.0,0.0
249,24,3.0,,,,3.0,22.0,14.0,0.0
249,25,3.0,,,,3.0,6.0,10.0,0.0
249,26,3.0,,,,3.0,11.0,33.0,0.0
249,27,0.0,,,,0.0,28.0,5.0,0.0
249,28,0.0,,,,0.0,15.0,23.0,0.0
249,29,3.0,,,,3.0,10.0,16.0,0.0
249,30,3.0,,,,3.0,18.0,13.0,0.0
249,31,3.0,,,,3.0,7.0,12.0,0.0
249,32,3.0,,,,3.0,8.0,28.0,0.0
249,33,0.0,,,,0.0,29.0,32.0,0.0
249,34,3.0,,,,3.0,27.0,21.0,0.0
249,35,4.0,,,,4.0,33.0,15.0,0.0
249,36,3.0,,,,3.0,5.0,7.0,0.0
249,37,3.0,,,,3.0,20.0,2.0,0.0
249,38,3.0,,,,3.0,26.0,19.0,0.0
250,0,0.0,,,,0.0,49.0,24.0,0.0
250,1,0.0,,,,0.0,45.0,5.0,0.0
250,2,0.0,,,,0.0,35.0,25.0,0.0
250,3,0.0,,,,0.0,33.0,36.0,0.0
250,4,0.0,,,,0.0,36.0,41.0,0.0
250,5,3.0,,,,3.0,28.0,37.0,0.0
250,6,3.0,,,,3.0,9.0,4.0,0.0
250,7,0.0,,,,0.0,31.0,1.0,0.0
250,8,0.0,,,,0.0,6.0,32.0,0.0
250,9,3.0,,,,3.0,34.0,50.0,0.0
250,10,3.0,,,,3.0,38.0,64.0,0.0
250,11,3.0,,,,3.0,52.0,12.0,0.0
250,12,3.0,,,,3.0,60.0,9.0,0.0
250,13,3.0,,,,3.0,20.0,60.0,0.0
250,14,0.0,,,,0.0,40.0,26.0,0.0
250,15,3.0,,,,3.0,64.0,16.0,0.0
250,16,3.0,,,,3.0,5.0,18.0,0.0
250,17,3.0,,,,3.0,8.0,45.0,0.0
250,18,3.0,,,,3.0,55.0,52.0,0.0
250,19,3.0,,,,3.0,46.0,38.0,0.0
250,20,3.0,,,,3.0,2.0,0.0,0.0
250,21,3.0,,,,3.0,23.0,3.0,0.0
250,22,3.0,,,,3.0,24.0,51.0,0.0
250,23,4.0,,,,4.0,41.0,55.0,0.0
250,24,3.0,,,,3.0,62.0,39.0,0.0
250,25,0.0,,,,0.0,39.0,19.0,0.0
250,26,3.0,,,,3.0,58.0,47.0,0.0
250,27,3.0,,,,3.0,51.0,21.0,0.0
250,28,3.0,,,,3.0,27.0,7.0,0.0
250,29,3.0,,,,3.0,21.0,14.0,0.0
250,30,3.0,,,,3.0,25.0,6.0,0.0
250,31,0.0,,,,0.0,29.0,11.0,0.0
250,32,0.0,,,,0.0,63.0,40.0,0.0
250,33,0.0,,,,0.0,59.0,22.0,0.0
250,34,0.0,,,,0.0,3.0,53.0,0.0
250,35,3.0,,,,3.0,56.0,43.0,0.0
250,36,3.0,,,,3.0,32.0,35.0,0.0
250,37,3.0,,,,3.0,26.0,15.0,0.0
250,38,3.0,,,,3.0,42.0,8.0,0.0
250,39,0.0,,,,0.0,57.0,62.0,0.0
250,40,0.0,,,,0.0,50.0,57.0,0.0
250,41,3.0,,,,3.0,53.0,29.0,0.0
250,42,0.0,,,,0.0,4.0,20.0,0.0
250,43,0.0,,,,0.0,30.0,42.0,0.0
250,44,0.0,,,,0.0,47.0,13.0,0.0
250,45,0.0,,,,0.0,19.0,46.0,0.0
250,46,3.0,,,,3.0,15.0,17.0,0.0
250,47,3.0,,,,3.0,48.0,56.0,0.0
250,48,0.0,,,,0.0,16.0,59.0,0.0
250,49,0.0,,,,0.0,43.0,23.0,0.0
250,50,0.0,,,,0.0,61.0,31.0,0.0
250,51,0.0,,,,0.0,17.0,2.0,0.0
250,52,3.0,,,,3.0,0.0,34.0,0.0
250,53,3.0,,,,3.0,1.0,48.0,0.0
250,54,3.0,,,,3.0,18.0,10.0,0.0
250,55,3.0,,,,3.0,10.0,58.0,0.0
250,56,3.0,,,,3.0,13.0,33.0,0.0
250,57,0.0,,,,0.0,7.0,27.0,0.0
250,58,3.0,,,,3.0,12.0,54.0,0.0
250,59,3.0,,,,3.0,14.0,49.0,0.0
250,60,0.0,,,,0.0,37.0,63.0,0.0
250,61,3.0,,,,3.0,22.0,44.0,0.0
250,62,0.0,,,,0.0,11.0,28.0,0.0
250,63,0.0,,,,0.0,54.0,61.0,0.0
250,64,0.0,,,,0.0,44.0,30.0,0.0
251,0,3.0,,,,3.0,77.0,31.0,0.0
251,1,0.0,,,,0.0,65.0,57.0,0.0
251,2,3.0,,,,3.0,21.0,44.0,0.0
251,3,3.0,,,,3.0,51.0,64.0,0.0
251,4,3.0,,,,3.0,5.0,33.0,0.0
251,5,1.0,,,,1.0,26.0,67.0,0.0
251,6,0.0,,,,0.0,28.0,11.0,0.0
251,7,0.0,,,,0.0,93.0,66.0,0.0
251,8,0.0,,,,0.0,9.0,9.0,0.0
251,9,1.0,,,,1.0,82.0,65.0,0.0
251,10,3.0,,,,3.0,68.0,13.0,0.0
251,11,0.0,,,,0.0,17.0,22.0,0.0
251,12,3.0,,,,3.0,22.0,81.0,0.0
251,13,1.0,,,,1.0,8.0,14.0,0.0
251,14,3.0,,,,3.0,3.0,89.0,0.0
251,15,0.0,,,,0.0,84.0,62.0,0.0
251,16,0.0,,,,0.0,91.0,38.0,0.0
251,17,0.0,,,,0.0,60.0,77.0,0.0
251,18,0.0,,,,0.0,43.0,69.0,0.0
251,19,3.0,,,,3.0,38.0,83.0,0.0
251,20,0.0,,,,0.0,62.0,61.0,0.0
251,21,3.0,,,,3.0,10.0,68.0,0.0
251,22,3.0,,,,3.0,57.0,93.0,0.0
251,23,0.0,,,,0.0,61.0,60.0,0.0
251,24,0.0,,,,0.0,29.0,88.0,0.0
251,25,0.0,,,,0.0,75.0,4.0,0.0
251,26,0.0,,,,0.0,47.0,32.0,0.0
251,27,1.0,,,,1.0,70.0,56.0,0.0
251,28,0.0,,,,0.0,31.0,58.0,0.0
251,29,0.0,,,,0.0,20.0,12.0,0.0
251,30,1.0,,,,1.0,1.0,7.0,0.0
251,31,3.0,,,,3.0,33.0,18.0,0.0
251,32,0.0,,,,0.0,30.0,41.0,0.0
251,33,3.0,,,,3.0,15.0,16.0,0.0
251,34,0.0,,,,0.0,40.0,54.0,0.0
251,35,0.0,,,,0.0,58.0,63.0,0.0
251,36,1.0,,,,1.0,78.0,5.0,0.0
251,37,1.0,,,,1.0,25.0,85.0,0.0
251,38,1.0,,,,1.0,56.0,76.0,0.0
251,39,3.0,,,,3.0,90.0,17.0,0.0
251,40,2.0,,,,2.0,35.0,28.0,0.0
251,41,0.0,,,,0.0,72.0,80.0,0.0
251,42,1.0,,,,1.0,50.0,91.0,0.0
251,43,1.0,,,,1.0,64.0,21.0,0.0
251,44,1.0,,,,1.0,24.0,8.0,0.0
251,45,3.0,,,,3.0,11.0,3.0,0.0
251,46,3.0,,,,3.0,37.0,47.0,0.0
251,47,0.0,,,,0.0,53.0,24.0,0.0
251,48,1.0,,,,1.0,71.0,15.0,0.0
251,49,0.0,,,,0.0,76.0,79.0,0.0
251,50,1.0,,,,1.0,46.0,40.0,0.0
251,51,1.0,,,,1.0,67.0,1.0,0.0
251,52,0.0,,,,0.0,27.0,55.0,0.0
251,53,1.0,,,,1.0,55.0,10.0,0.0
251,54,1.0,,,,1.0,73.0,87.0,0.0
251,55,1.0,,,,1.0,87.0,27.0,0.0
251,56,1.0,,,,1.0,59.0,0.0,0.0
251,57,1.0,,,,1.0,48.0,42.0,0.0
251,58,0.0,,,,0.0,2.0,36.0,0.0
251,59,1.0,,,,1.0,36.0,34.0,0.0
251,60,2.0,,,,2.0,4.0,59.0,0.0
251,61,0.0,,,,0.0,44.0,30.0,0.0
251,62,1.0,,,,1.0,0.0,37.0,0.0
251,63,4.0,,,,4.0,89.0,45.0,0.0
251,64,1.0,,,,1.0,14.0,52.0,0.0
251,65,1.0,,,,1.0,66.0,73.0,0.0
251,66,2.0,,,,2.0,34.0,49.0,0.0
251,67,0.0,,,,0.0,42.0,48.0,0.0
251,68,3.0,,,,3.0,39.0,70.0,0.0
251,69,3.0,,,,3.0,92.0,39.0,0.0
251,70,0.0,,,,0.0,41.0,29.0,0.0
251,71,3.0,,,,3.0,85.0,92.0,0.0
251,72,3.0,,,,3.0,16.0,25.0,0.0
251,73,3.0,,,,3.0,45.0,75.0,0.0
251,74,0.0,,,,0.0,54.0,19.0,0.0
251,75,0.0,,,,0.0,83.0,35.0,0.0
251,76,0.0,,,,0.0,80.0,53.0,0.0
251,77,0.0,,,,0.0,63.0,82.0,0.0
251,78,1.0,,,,1.0,18.0,71.0,0.0
251,79,0.0,,,,0.0,6.0,6.0,0.0
251,80,0.0,,,,0.0,86.0,43.0,0.0
251,81,0.0,,,,0.0,12.0,86.0,0.0
251,82,3.0,,,,3.0,88.0,23.0,0.0
251,83,3.0,,,,3.0,32.0,72.0,0.0
251,84,0.0,,,,0.0,13.0,2.0,0.0
251,85,0.0,,,,0.0,69.0,46.0,0.0
251,86,0.0,,,,0.0,52.0,74.0,0.0
251,87,0.0,,,,0.0,19.0,26.0,0.0
251,88,0.0,,,,0.0,79.0,90.0,0.0
251,89,3.0,,,,3.0,23.0,84.0,0.0
251,90,3.0,,,,3.0,7.0,51.0,0.0
251,91,2.0,,,,2.0,49.0,20.0,0.0
251,92,0.0,,,,0.0,74.0,78.0,0.0
251,93,4.0,,,,4.0,81.0,50.0,0.0
252,0,3.0,,,,3.0,157.0,243.0,0.0
252,1,3.0,,,,3.0,43.0,238.0,0.0
252,2,2.0,,,,2.0,28.0,108.0,0.0
252,3,2.0,,,,2.0,75.0,167.0,0.0
252,4,2.0,,,,2.0,151.0,195.0,0.0
252,5,3.0,,,,3.0,55.0,53.0,0.0
252,6,3.0,,,,3.0,90.0,48.0,0.0
252,7,2.0,,,,2.0,49.0,224.0,0.0
252,8,3.0,,,,3.0,106.0,233.0,0.0
252,9,2.0,,,,2.0,230.0,196.0,0.0
252,10,0.0,,,,0.0,115.0,199.0,0.0
252,11,2.0,,,,2.0,17.0,119.0,0.0
252,12,0.0,,,,0.0,136.0,151.0,0.0
252,13,2.0,,,,2.0,156.0,98.0,0.0
252,14,2.0,,,,2.0,214.0,65.0,0.0
252,15,2.0,,,,2.0,140.0,180.0,0.0
252,16,1.0,,,,1.0,155.0,212.0,0.0
252,17,0.0,,,,0.0,223.0,184.0,0.0
252,18,0.0,,,,0.0,41.0,217.0,0.0
252,19,2.0,,,,2.0,233.0,36.0,0.0
252,20,1.0,,,,1.0,16.0,149.0,0.0
252,21,1.0,,,,1.0,219.0,219.0,0.0
252,22,1.0,,,,1.0,69.0,225.0,0.0
252,23,0.0,,,,0.0,107.0,97.0,0.0
252,24,2.0,,,,2.0,46.0,229.0,0.0
252,25,0.0,,,,0.0,234.0,83.0,0.0
252,26,3.0,,,,3.0,172.0,35.0,0.0
252,27,2.0,,,,2.0,65.0,90.0,0.0
252,28,2.0,,,,2.0,9.0,118.0,0.0
252,29,0.0,,,,0.0,144.0,2.0,0.0
252,30,3.0,,,,3.0,167.0,123.0,0.0
252,31,3.0,,,,3.0,29.0,109.0,0.0
252,32,2.0,,,,2.0,51.0,46.0,0.0
252,33,3.0,,,,3.0,48.0,21.0,0.0
252,34,2.0,,,,2.0,191.0,211.0,0.0
252,35,3.0,,,,3.0,33.0,127.0,0.0
252,36,3.0,,,,3.0,110.0,223.0,0.0
252,37,0.0,,,,0.0,218.0,163.0,0.0
252,38,3.0,,,,3.0,93.0,245.0,0.0
252,39,2.0,,,,2.0,177.0,50.0,0.0
252,40,3.0,,,,3.0,129.0,193.0,0.0
252,41,2.0,,,,2.0,178.0,143.0,0.0
252,42,2.0,,,,2.0,111.0,133.0,0.0
252,43,0.0,,,,0.0,146.0,95.0,0.0
252,44,0.0,,,,0.0,166.0,5.0,0.0
252,45,1.0,,,,1.0,242.0,139.0,0.0
252,46,0.0,,,,0.0,190.0,81.0,0.0
252,47,3.0,,,,3.0,141.0,125.0,0.0
252,48,3.0,,,,3.0,11.0,207.0,0.0
252,49,3.0,,,,3.0,89.0,226.0,0.0
252,50,3.0,,,,3.0,143.0,146.0,0.0
252,51,3.0,,,,3.0,100.0,145.0,0.0
252,52,3.0,,,,3.0,2.0,239.0,0.0
252,53,2.0,,,,2.0,25.0,38.0,0.0
252,54,0.0,,,,0.0,139.0,69.0,0.0
252,55,1.0,,,,1.0,64.0,60.0,0.0
252,56,0.0,,,,0.0,154.0,128.0,0.0
252,57,0.0,,,,0.0,56.0,220.0,0.0
252,58,3.0,,,,3.0,60.0,16.0,0.0
252,59,2.0,,,,2.0,138.0,26.0,0.0
252,60,0.0,,,,0.0,150.0,213.0,0.0
252,61,3.0,,,,3.0,113.0,67.0,0.0
252,62,0.0,,,,0.0,37.0,32.0,0.0
252,63,2.0,,,,2.0,105.0,42.0,0.0
252,64,3.0,,,,3.0,206.0,114.0,0.0
252,65,2.0,,,,2.0,229.0,183.0,0.0
252,66,2.0,,,,2.0,238.0,45.0,0.0
252,67,3.0,,,,3.0,19.0,87.0,0.0
252,68,2.0,,,,2.0,74.0,96.0,0.0
252,69,0.0,,,,0.0,92.0,6.0,0.0
252,70,3.0,,,,3.0,79.0,7.0,0.0
252,71,2.0,,,,2.0,145.0,216.0,0.0
252,72,4.0,,,,4.0,205.0,113.0,0.0
252,73,1.0,,,,1.0,32.0,177.0,0.0
252,74,2.0,,,,2.0,120.0,15.0,0.0
252,75,2.0,,,,2.0,208.0,115.0,0.0
252,76,1.0,,,,1.0,237.0,204.0,0.0
252,77,2.0,,,,2.0,114.0,174.0,0.0
252,78,2.0,,,,2.0,82.0,154.0,0.0
252,79,2.0,,,,2.0,212.0,40.0,0.0
252,80,1.0,,,,1.0,198.0,54.0,0.0
252,81,2.0,,,,2.0,118.0,166.0,0.0
252,82,3.0,,,,3.0,87.0,201.0,0.0
252,83,2.0,,,,2.0,215.0,137.0,0.0
252,84,2.0,,,,2.0,40.0,71.0,0.0
252,85,2.0,,,,2.0,135.0,121.0,0.0
252,86,2.0,,,,2.0,54.0,156.0,0.0
252,87,2.0,,,,2.0,174.0,236.0,0.0
252,88,2.0,,,,2.0,163.0,185.0,0.0
252,89,2.0,,,,2.0,216.0,17.0,0.0
252,90,2.0,,,,2.0,98.0,155.0,0.0
252,91,2.0,,,,2.0,235.0,241.0,0.0
252,92,2.0,,,,2.0,183.0,75.0,0.0
252,93,1.0,,,,1.0,188.0,170.0,0.0
252,94,0.0,,,,0.0,122.0,192.0,0.0
252,95,2.0,,,,2.0,119.0,221.0,0.0
252,96,2.0,,,,2.0,10.0,176.0,0.0
252,97,1.0,,,,1.0,63.0,129.0,0.0
252,98,1.0,,,,1.0,225.0,0.0,0.0
252,99,2.0,,,,2.0,197.0,228.0,0.0
252,100,2.0,,,,2.0,18.0,153.0,0.0
252,101,2.0,,,,2.0,85.0,186.0,0.0
252,102,3.0,,,,3.0,125.0,172.0,0.0
252,103,2.0,,,,2.0,148.0,136.0,0.0
252,104,2.0,,,,2.0,70.0,3.0,0.0
252,105,2.0,,,,2.0,128.0,101.0,0.0
252,106,3.0,,,,3.0,80.0,157.0,0.0
252,107,3.0,,,,3.0,227.0,117.0,0.0
252,108,2.0,,,,2.0,67.0,99.0,0.0
252,109,2.0,,,,2.0,168.0,29.0,0.0
252,110,2.0,,,,2.0,231.0,104.0,0.0
252,111,2.0,,,,2.0,42.0,9.0,0.0
252,112,2.0,,,,2.0,196.0,91.0,0.0
252,113,2.0,,,,2.0,187.0,94.0,0.0
252,114,3.0,,,,3.0,220.0,152.0,0.0
252,115,2.0,,,,2.0,185.0,51.0,0.0
252,116,2.0,,,,2.0,160.0,208.0,0.0
252,117,2.0,,,,2.0,112.0,205.0,0.0
252,118,0.0,,,,0.0,12.0,31.0,0.0
252,119,0.0,,,,0.0,165.0,92.0,0.0
252,120,2.0,,,,2.0,162.0,33.0,0.0
252,121,2.0,,,,2.0,213.0,72.0,0.0
252,122,2.0,,,,2.0,123.0,120.0,0.0
252,123,0.0,,,,0.0,76.0,70.0,0.0
252,124,2.0,,,,2.0,4.0,150.0,0.0
252,125,2.0,,,,2.0,77.0,57.0,0.0
252,126,2.0,,,,2.0,203.0,142.0,0.0
252,127,2.0,,,,2.0,194.0,86.0,0.0
252,128,0.0,,,,0.0,164.0,134.0,0.0
252,129,3.0,,,,3.0,199.0,237.0,0.0
252,130,3.0,,,,3.0,179.0,214.0,0.0
252,131,2.0,,,,2.0,1.0,140.0,0.0
252,132,2.0,,,,2.0,134.0,27.0,0.0
252,133,3.0,,,,3.0,91.0,13.0,0.0
252,134,3.0,,,,3.0,84.0,171.0,0.0
252,135,2.0,,,,2.0,137.0,52.0,0.0
252,136,2.0,,,,2.0,192.0,181.0,0.0
252,137,3.0,,,,3.0,23.0,19.0,0.0
252,138,3.0,,,,3.0,245.0,131.0,0.0
252,139,2.0,,,,2.0,30.0,235.0,0.0
252,140,2.0,,,,2.0,57.0,49.0,0.0
252,141,2.0,,,,2.0,158.0,18.0,0.0
252,142,3.0,,,,3.0,117.0,175.0,0.0
252,143,0.0,,,,0.0,153.0,168.0,0.0
252,144,2.0,,,,2.0,201.0,227.0,0.0
252,145,2.0,,,,2.0,94.0,206.0,0.0
252,146,2.0,,,,2.0,116.0,59.0,0.0
252,147,3.0,,,,3.0,22.0,173.0,0.0
252,148,2.0,,,,2.0,97.0,110.0,0.0
252,149,0.0,,,,0.0,127.0,84.0,0.0
252,150,0.0,,,,0.0,99.0,39.0,0.0
252,151,1.0,,,,1.0,95.0,105.0,0.0
252,152,0.0,,,,0.0,147.0,56.0,0.0
252,153,3.0,,,,3.0,27.0,210.0,0.0
252,154,2.0,,,,2.0,239.0,12.0,0.0
252,155,2.0,,,,2.0,68.0,159.0,0.0
252,156,2.0,,,,2.0,175.0,80.0,0.0
252,157,1.0,,,,1.0,161.0,112.0,0.0
252,158,0.0,,,,0.0,101.0,106.0,0.0
252,159,0.0,,,,0.0,73.0,234.0,0.0
252,160,3.0,,,,3.0,210.0,8.0,0.0
252,161,3.0,,,,3.0,226.0,64.0,0.0
252,162,1.0,,,,1.0,24.0,66.0,0.0
252,163,1.0,,,,1.0,45.0,111.0,0.0
252,164,2.0,,,,2.0,78.0,130.0,0.0
252,165,2.0,,,,2.0,72.0,34.0,0.0
252,166,1.0,,,,1.0,34.0,148.0,0.0
252,167,2.0,,,,2.0,83.0,126.0,0.0
